,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2014-05-01,234943.77586429767,391805.4421194477,164962.5190872481,268561.3774522958,295156.1092985799,152714.3686545158,119934.30369107767,329462.6969184657,191789.67496077574,260472.63243586457,255752.49891138254,158078.4125220213,457294.0748252575,191777.32748486233,480381.77961579757,220176.86614045696,227192.05551396162,144396.3363177829,208284.26910320882,190206.01436551116,157506.46528166297,270454.83884882537,158828.56308192402,147868.0680398175,158244.4338670177,223982.29731085128,143891.43496591505,241488.85049481687,166736.99602866246,228167.0041584006,262188.747072073,183829.42718293963,134103.36296566424,158698.76718952614,121657.64792023285,112690.59505241131,120026.7860302835,102171.36942952855,177648.68371299756,202025.41729506236,241068.4083039041,109908.04949422619,128630.46125583617,122540.7383856399,225639.5527607504,215665.6309825047,115398.30198777403,165178.30934438642,137811.513596426,130893.87270704133,118888.12142902403
2014-06-01,235551.6829907766,394462.02351569664,166102.03973168528,269501.67753050756,296355.17178964644,153734.8069902257,121058.72878340124,330788.71050128405,192342.89722326593,261555.30173564082,257313.0404866774,158980.40031919294,460104.0079926508,193943.13637209966,483139.5769927686,220954.08669737144,227797.93387100092,145388.92141429926,209109.28414697773,190809.28361064347,158071.66875981336,271177.62313754903,159306.82686307517,148422.4542443764,158741.21435914809,224655.7044748282,144675.64429208112,242918.07316617513,167039.67791746146,229008.0039068813,262640.670094144,184619.51170421674,134367.1942661372,159332.38756314243,122069.99056227512,113319.11018617428,120690.28814855684,102097.01085859175,178436.2112762876,202918.44147133327,241503.193491827,110599.88718275142,129341.34080383233,123082.4062300173,225919.49717820916,216186.32404988896,115930.85316729953,165663.80736209394,138397.0387408881,131671.73016943436,119646.52226969984
2014-07-01,236008.115091151,396208.77263930097,167276.02268263602,270275.55568555,297033.3794991691,154896.8878850763,122115.59248391115,331728.6096604128,192829.4258723158,262454.02302135434,258958.97349399942,159979.68756497817,463014.39516262297,195859.40839075262,485773.41895951034,221676.83718314013,228414.6984871111,146247.92225699688,210349.49264621513,191282.81304608448,158942.1664103895,271416.47266586457,159804.37382122022,148979.66222746985,159158.64445678247,225618.39292124074,145382.6519122667,244263.38491674644,167321.54591110625,229331.6345233079,263141.49121093424,185457.32072253004,134678.57919275796,159845.8929525693,122499.69805642514,114176.60750164602,121392.46491086557,102700.42508369994,179335.45575319257,204298.60701913654,241687.85796534628,111261.75421324017,130113.48640581324,123704.6563039387,226708.6086864818,216910.21960516568,116531.4029374792,166381.71207450295,139006.7529615087,132393.86712944927,120333.28470425168
2014-08-01,236295.5507596707,397740.23657747515,168275.02692532702,270735.7110827667,297253.92755254236,155941.89571860383,122950.17335181341,332111.3447294845,193273.11489646745,263069.20797221904,260616.59503338454,160804.7676129388,465634.7628129137,197191.97102872617,488110.6523720411,222113.77504553922,228984.5925843015,146925.21162183632,211445.24648334915,191619.3668126995,159635.02893997473,271569.0690336894,160049.08188116862,149300.13068797474,159377.43655094467,226194.47705516548,145815.73606075623,245470.16352361886,167220.68830161184,229353.22089123423,263610.815314727,185832.68578512527,134953.11851668035,160131.44500658006,122895.83669479801,115126.89882267099,121970.13551987067,103722.63903988995,180031.79534512092,205894.6995531021,241460.86508690435,111693.68340817741,130736.61483083382,124255.68163251877,227379.9140128744,217519.02324554767,117080.72334168748,167170.37435076956,139549.09245630648,132846.41894308993,120736.14841211266
2014-09-01,236667.8555995307,400268.62081855396,169313.40515617465,271353.17902276904,297567.18322164175,156863.25783513373,123533.37741187925,332717.16644709144,193768.6112552192,263912.96163482574,262633.4598742106,161408.67301329944,468194.14365245256,198205.75773865,491395.87557033496,222451.43596059433,229634.56883407515,147536.40007934187,212594.00574208706,191974.3922191343,160164.65293498442,272112.91632677714,160072.21426960154,149518.79342579204,159542.48601776388,226801.0827441044,146113.70028991246,246870.22589189385,167142.10962335943,229618.01856301783,265303.2337765235,186002.47606206514,135092.1421011083,160154.19551771117,123238.10956421735,115982.20893946434,122412.34525711565,104709.42388036603,180734.70217913864,207472.77409415587,241099.56112488775,111833.75962908436,131121.9246601788,124675.70956123994,228415.80455696117,218340.05158951855,117534.2297427572,167857.48896611514,139896.90736012877,132903.10180623605,120942.92792781001
2014-10-01,236904.53536704174,403475.9544641967,170184.83474184026,271832.0413010402,297756.70830499055,157516.50005189356,123693.04724535107,333023.05097620375,194054.91576921358,264774.1436936372,264815.92717211036,161769.89359111362,470364.7208184242,198862.3591825106,494430.05896011763,222671.3317109102,230100.2526545343,148001.37015475848,213154.36376822554,192205.5674417106,160468.82467066444,272709.4649322456,159737.0514258376,149511.27211109147,159539.4434784754,226901.68984070924,146239.8159985715,248176.78610609905,166950.85917755848,229840.965085445,266497.9265728696,185712.98326897481,134853.7893901734,159902.7342834704,123323.30708919396,116570.29223097493,122529.54782386,105328.01033961274,181142.69479049512,208874.83108353766,240455.7440722111,111698.11200519891,131202.9388811898,124999.91284174613,229166.15970388878,218861.60428470338,117827.95533138177,168126.24820084532,140039.46531627126,132413.50159531125,120847.36130044924
2014-11-01,237142.3844767152,407070.35948404,171273.84596272968,272489.77982440224,297854.0736342406,158342.0697541371,123903.31105616984,333811.3040231528,194493.35053754284,266029.45479558525,267266.16658514965,162111.82619612277,472732.41929739434,200001.38110618063,497437.69480839575,223037.64011407536,230614.86210462402,148552.57201239342,213877.07906436917,192536.72994198135,161114.74402501914,273419.8976488413,159527.2927783569,149667.7221595019,159685.2678351417,226791.14667413034,146593.38058061595,249613.57705245444,167033.83865360045,230343.87600225103,267795.81567565893,185438.27806357943,134577.22435995858,159737.79743729302,123377.83921426839,117106.87381839572,122604.19272412464,106066.02345352016,181380.87517846,210349.65303042982,240208.69184205527,111561.27857813181,131296.71090632273,125308.0167174948,230078.0565387731,219303.6824509153,118246.21484607428,168224.92054987806,140187.4268029159,132087.66924081775,120809.72727119084
2014-12-01,237402.42588535263,410389.17833063443,172565.18036222373,273051.0933581806,297823.77427657513,159307.9566758518,124197.39719451491,334954.55468308815,194932.73464696168,267714.7874139245,269919.99273150874,162482.42178404945,475357.32177407976,200876.85015506507,499661.3485261388,223590.60707731728,231319.4333149507,149143.44309388413,214690.2333007947,192986.03206121616,162016.49489567665,273748.2929023199,159508.3483808031,149909.59550751894,159981.20357513035,226550.81990906256,147040.98614241005,251370.3161688198,167300.36735217518,230745.04646811308,268588.5075504329,185209.1238863592,134405.8425171265,159844.58358754244,123481.19921697942,117769.84188866495,122767.90420099541,106798.86589659,181634.2777837266,211989.68328732924,240121.29103587338,111615.85773449116,131580.48539109665,125846.56095286143,230695.44663338157,220006.63557128725,118886.64648314803,168427.73564061592,140529.9913524576,132222.9703001422,120949.67182002212
2015-01-01,237769.30529602882,413339.86168995686,173975.04713536537,273471.554269951,297769.2981329391,160516.66626355695,124722.37348200082,336788.1935778397,195579.53943467024,269899.27306058444,272930.02824436786,162715.1285301901,477036.072520341,201939.69072425264,502207.3060682281,224217.0016787652,232494.0206600606,149729.30878504788,215730.42620586604,193766.56330528102,162985.77737735424,273825.9916452987,159588.89068165494,150289.6192728067,160488.81982055842,226580.9057553466,147586.99316491428,253372.52285049603,167534.8875860536,231116.7908997429,269473.26646176254,185137.7405509279,134302.60945240073,160264.4281944169,123650.74043443089,118526.06541728218,123017.0638207204,107613.71614819187,182148.33281621212,213497.32637933304,240278.95703377368,111731.8171077536,131938.37703198718,126371.72141041262,231697.04807026312,221103.73251740224,119491.52135171951,169021.20561838386,140959.68174712022,132801.58098660575,121298.76042411022
2015-02-01,238131.90811234896,415833.75395926443,175210.67980243216,273719.42139964877,297866.98014694493,161769.30405415382,125298.4190497749,338791.8868477118,196271.79756998314,272307.20162994385,276288.8839883833,162735.61004150027,478309.3378639873,202864.408092996,504888.2506741251,225025.63803530767,233825.30156770526,150301.22715172914,216657.1507907868,194744.54148460188,163938.88402721813,273929.3853780182,159641.55046358643,150732.7090043715,161054.79596208243,227069.39829048922,148163.30775777565,255628.9215963562,167738.1281501531,231686.79677617605,270063.7769569605,185326.7573210385,134191.33366448153,160785.14386299532,123799.72012380545,119176.32799000548,123277.45793110157,108108.7507449751,183009.5316760923,214924.2008839466,240247.06697742819,111871.1849662558,132183.72793940498,126881.9918663102,232842.07887670168,222614.17047918934,119850.80126791215,169893.1496188671,141485.29331869356,133552.93750240948,121676.33903352183
2015-03-01,238496.29793846476,417874.9708848489,176301.67921123793,273971.10469107877,298305.4163533484,162993.92822351956,126094.27448887126,340607.5942966954,197228.07678105042,274562.78460721386,279554.243958235,162972.54274752794,478867.0876098317,204070.08572849407,507246.89674966474,225846.61952802454,235320.94583508084,150943.26317236593,217658.85722126052,195876.9688897337,164691.92961121045,274423.71451837267,159835.26040170027,151317.363979449,161604.21986865727,227691.79267624533,148815.9863360449,257674.54715100993,168125.02494721647,232452.91687029196,270262.9594937013,185612.09244422315,134292.74850294224,161388.1249566645,124063.88034807904,119898.66628502589,123560.06841183391,108579.03140879299,184155.65760849262,216342.95846374577,240555.2143446829,112090.41134769194,132492.913057412,127285.08415156031,234049.68939237032,224141.40165154057,120124.34718099512,170708.6529099352,142028.40470463017,134301.9937105462,122113.69905733947
2015-04-01,238884.48106511196,419850.6333465397,177397.414631541,274427.87595860433,298789.54595183925,164139.9317066384,127065.35521452385,342099.63799746014,198380.49848932654,276666.81134524295,282614.31115978624,163371.8363822476,480163.2345295697,205512.78349081497,508805.6902021659,226959.8326219043,236853.08681449297,151746.93423477854,219033.60545361074,197069.9565220632,165544.3786879504,275276.9721638946,160260.61653545822,152013.10496045256,162186.30137209076,228484.84041027658,149600.91548063708,259652.96613486143,168771.28042775465,233368.27599983886,270836.60838926217,186298.41922185803,134793.85112849576,162084.5443079836,124489.62342442299,120730.48767128454,123989.25362812034,109051.30713061911,185384.25428997586,218071.65379515453,240987.4750176836,112616.25529065392,132999.1613750122,127829.02357126598,234990.38379306463,225566.13401645853,120498.90659721113,171552.83011928506,142775.79943414373,135146.68044327587,122664.65580544248
2015-05-01,239386.28215017068,422084.52158978005,178638.54320071024,275248.11606993154,299557.39125386975,165236.38140597087,128173.57457674586,343453.8167466497,199759.62325275617,278729.74256555573,285421.6794304791,164131.00184242165,481437.1827768078,207234.61641060724,510601.9872803637,228070.8523517507,238475.1352020504,152633.53812422007,220555.59689617227,198226.66754776207,166470.49770821512,276105.1543150835,160861.2643415292,152831.0013555105,162829.01403145186,229355.55148382162,150495.21307452177,261508.18832059926,169379.84873775125,234041.24915450768,271718.82959871856,187144.4685819665,135430.54110890397,162867.85278887438,124890.4617851033,121761.5976512363,124518.09232894257,109598.07421277756,186778.79171457645,219918.13280805675,241511.13497294972,113248.93749644134,133704.632319944,128377.05147754592,235558.65964324624,226766.03013419537,120941.25295386539,172353.8453303528,143558.3650745554,135874.2784164714,123361.1487629818
2015-06-01,239859.68311333875,424373.79329840856,179911.11820710063,276147.1291443226,300093.7009962271,166328.54768470596,129158.61203460926,344583.66457880544,201133.23036301657,280689.3967175829,288129.8614119254,164753.75561486752,483701.4539208115,209373.1001702115,512572.8301287179,229170.38382863195,240220.91309831862,153523.36218384164,222106.4683046195,199186.97230089045,167210.0318689264,276676.31833862234,161397.0914524159,153632.48737425604,163473.38574574093,230193.62883408414,151422.60838749746,263470.9447392635,169644.98141383147,234607.59216674083,272658.3282652961,188160.52485077296,135963.83289193068,163540.1123269232,125300.80725566526,122662.31352295559,125110.21050538919,110092.83738712319,188074.70826860823,221531.5713263225,241720.86356191128,113844.31856593961,134356.3889840577,128871.15479970623,236240.61502818708,227881.25774111645,121192.66745020273,173240.38077293185,144335.4925340456,136449.5640349789,124031.44836012136
